ID_Contrato;Nome_Assessoria;Data_Envio_Assessoria;Dias_Em_Atraso_Inicial;Valor_Inadimplente_Inicial;Status_Cobranca;Score_Interno_Risco;Regiao_Cliente;ID_Pagamento;Numero_Parcela;Data_Vencimento;Data_Pagamento;Valor_Parcela;Valor_Pago;Forma_Pagamento;Indicador_Contemplado;Status_Parcela;Dias_Atraso_Efetivo;Classificacao_Risco;Taxa_Recuperacao_Percentual;Saldo_Devedor
CONTR_2026_00011;Fênix Recuperação De Crédito;2026-04-20;125;3147.39;Em Aberto;14.0;Sudeste;PAG_0041817;25;2025-01-25;2025-02-24;600;617.94;Boleto;Não;Paga;30.0;Regular;19.63341054016185;2529.45
CONTR_2026_00011;Fênix Recuperação De Crédito;2026-04-20;125;3147.39;Em Aberto;14.0;Sudeste;PAG_0071999;35;2025-08-23;2025-08-20;450;450.0;Pix;Não;Paga;0.0;Regular;14.29756083612136;2697.39
CONTR_2026_00011;Fênix Recuperação De Crédito;2026-04-20;125;3147.39;Em Aberto;14.0;Sudeste;PAG_0080543;4;2025-11-20;2025-11-19;600;600.0;Boleto;Não;Paga;0.0;Regular;19.06341444816181;2547.39
CONTR_2026_00011;Fênix Recuperação De Crédito;2026-04-20;125;3147.39;Em Aberto;14.0;Sudeste;PAG_0080837;49;2025-07-17;2025-09-21;450;468.8;Pix;Sim;Paga;66.0;Regular;14.894881155497094;2678.5899999999997
CONTR_2026_00011;Fênix Recuperação De Crédito;2026-04-20;125;3147.39;Em Aberto;14.0;Sudeste;PAG_0081275;4;2025-10-29;2025-12-01;1200;1237.07;Pix;Não;Paga;33.0;Regular;39.304630185645884;1910.32
CONTR_2026_00011;Fênix Recuperação De Crédito;2026-04-20;125;3147.39;Em Aberto;14.0;Sudeste;PAG_0093387;25;2025-07-21;2025-07-25;450;459.59;Boleto;Não;Paga;4.0;Regular;14.60225774371781;2687.7999999999997
CONTR_2026_00011;Fênix Recuperação De Crédito;2026-04-20;125;3147.39;Em Aberto;14.0;Sudeste;PAG_0095951;9;2026-03-08;2026-03-03;450;450.0;Boleto;Não;Paga;0.0;Regular;14.29756083612136;2697.39
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0001860;21;2025-11-21;2025-11-20;450;450.0;Pix;Não;Paga;0.0;Regular;9.5167801983297;4278.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0004942;36;2025-09-09;;450;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;4728.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0009848;3;2025-12-06;2025-12-03;450;450.0;Boleto;Não;Paga;0.0;Regular;9.5167801983297;4278.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0010366;27;2025-06-05;2025-06-20;450;461.23;Boleto;Sim;Paga;15.0;Regular;9.754276735279129;4267.26
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0012904;42;2026-03-04;2026-03-01;600;600.0;Boleto;Sim;Paga;0.0;Regular;12.6890402644396;4128.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0033196;26;2025-02-13;;600;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;4728.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0036229;59;2025-06-26;;450;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;4728.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0042450;8;2025-11-25;2025-11-24;600;600.0;Pix;Sim;Paga;0.0;Regular;12.6890402644396;4128.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0043088;43;2025-05-28;2025-05-24;1200;1200.0;Pix;Sim;Paga;0.0;Regular;25.3780805288792;3528.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0058793;44;2025-04-11;2025-04-14;600;612.59;Boleto;Não;Paga;3.0;Regular;12.955298625988423;4115.9
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0078618;18;2025-11-12;2025-12-04;600;616.36;Boleto;Não;Paga;22.0;Regular;13.035028095649986;4112.13
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0080933;33;2025-02-20;2025-02-18;1500;1500.0;Débito Automático;Não;Paga;0.0;Regular;31.722600661098998;3228.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0084979;30;2025-01-14;2025-01-13;450;450.0;Boleto;Não;Paga;0.0;Regular;9.5167801983297;4278.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0090383;18;2026-03-16;;1500;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;4728.49
CONTR_2026_00012;Vértice Asset & Cobrança;2026-03-14;47;4728.49;Em Aberto;10.0;Nordeste;PAG_0095076;60;2025-12-31;2025-12-29;600;600.0;Pix;Não;Paga;0.0;Regular;12.6890402644396;4128.49
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0007329;22;2025-05-25;;450;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;3255.3
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0008573;42;2025-11-08;2025-11-03;450;450.0;Pix;Não;Paga;0.0;Regular;13.823610727121924;2805.3
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0014584;24;2025-09-25;2025-09-21;850;850.0;Boleto;Não;Paga;0.0;Regular;26.111264706785853;2405.3
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0023140;50;2025-03-10;2025-03-07;450;450.0;Boleto;Não;Paga;0.0;Regular;13.823610727121924;2805.3
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0024133;28;2025-06-13;;850;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;3255.3
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0040711;22;2025-12-25;;850;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;3255.3
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0054239;32;2025-09-03;2025-09-02;450;450.0;Boleto;Não;Paga;0.0;Regular;13.823610727121924;2805.3
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0057225;29;2025-05-16;;450;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;3255.3
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0065887;24;2025-04-06;;450;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;3255.3
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0087438;46;2025-02-20;2025-03-06;600;614.77;Pix;Não;Paga;14.0;Regular;18.885202592694988;2640.53
CONTR_2026_00013;Acerta Crédito Integrado;2026-04-12;30;3255.3;Em Aberto;78.0;Nordeste;PAG_0089891;35;2025-04-16;2025-04-11;850;850.0;Boleto;Não;Paga;0.0;Regular;26.111264706785853;2405.3
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0001702;46;2025-11-13;2025-11-13;450;450.0;Boleto;Não;Paga;0.0;Regular;11.67893820284499;3403.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0034345;60;2025-05-30;;850;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;3853.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0043442;41;2026-03-10;;600;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;3853.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0043568;35;2025-01-10;;850;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;3853.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0047020;32;2025-06-30;2025-06-25;450;450.0;Boleto;Não;Paga;0.0;Regular;11.67893820284499;3403.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0056087;56;2025-03-19;2025-03-15;600;600.0;Boleto;Não;Paga;0.0;Regular;15.57191760379332;3253.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0058299;22;2025-03-15;;450;0.0;Débito Automático;Sim;Em Aberto;0.0;Crítico;0.0;3853.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0061813;26;2025-04-20;2025-04-16;850;850.0;Débito Automático;Sim;Paga;0.0;Regular;22.060216605373867;3003.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0075364;14;2025-01-14;2025-01-11;450;450.0;Boleto;Não;Paga;0.0;Regular;11.67893820284499;3403.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0085694;34;2025-11-29;;600;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;3853.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0096404;43;2025-05-07;2025-05-02;600;600.0;Boleto;Não;Paga;0.0;Regular;15.57191760379332;3253.09
CONTR_2026_00014;Fênix Recuperação De Crédito;2026-03-22;78;3853.09;Acordo Firmado;81.0;Nordeste;PAG_0099155;27;2025-11-27;2025-12-20;600;616.55;Boleto;Não;Paga;23.0;Regular;16.00144299769795;3236.54
CONTR_2026_00015;Fênix Recuperação De Crédito;2026-03-24;32;7785.08;Insucesso;22.0;Nordeste;PAG_0012730;60;2025-06-27;2025-06-23;1200;1200.0;Boleto;Não;Paga;0.0;Regular;15.414099790882046;6585.08
CONTR_2026_00015;Fênix Recuperação De Crédito;2026-03-24;32;7785.08;Insucesso;22.0;Nordeste;PAG_0020509;12;2025-01-17;2025-01-17;600;600.0;Boleto;Não;Paga;0.0;Regular;7.707049895441023;7185.08
CONTR_2026_00015;Fênix Recuperação De Crédito;2026-03-24;32;7785.08;Insucesso;22.0;Nordeste;PAG_0024178;24;2025-05-26;;1200;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;7785.08
CONTR_2026_00015;Fênix Recuperação De Crédito;2026-03-24;32;7785.08;Insucesso;22.0;Nordeste;PAG_0034396;20;2025-12-07;;600;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;7785.08
CONTR_2026_00015;Fênix Recuperação De Crédito;2026-03-24;32;7785.08;Insucesso;22.0;Nordeste;PAG_0043248;17;2025-08-03;2025-08-03;600;600.0;Pix;Não;Paga;0.0;Regular;7.707049895441023;7185.08
CONTR_2026_00015;Fênix Recuperação De Crédito;2026-03-24;32;7785.08;Insucesso;22.0;Nordeste;PAG_0075987;5;2025-07-03;2025-07-03;450;450.0;Débito Automático;Não;Paga;0.0;Regular;5.780287421580767;7335.08
CONTR_2026_00015;Fênix Recuperação De Crédito;2026-03-24;32;7785.08;Insucesso;22.0;Nordeste;PAG_0090394;46;2025-09-02;;450;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;7785.08
CONTR_2026_00015;Fênix Recuperação De Crédito;2026-03-24;32;7785.08;Insucesso;22.0;Nordeste;PAG_0094197;54;2025-06-02;2025-05-30;450;450.0;Pix;Não;Paga;0.0;Regular;5.780287421580767;7335.08
CONTR_2026_00015;Fênix Recuperação De Crédito;2026-03-24;32;7785.08;Insucesso;22.0;Nordeste;PAG_0097265;8;2025-10-23;2025-10-18;450;450.0;Débito Automático;Não;Paga;0.0;Regular;5.780287421580767;7335.08
CONTR_2026_00016;Fênix Recuperação De Crédito;2026-02-13;62;11963.28;Acordo Firmado;51.0;Sudeste;PAG_0011513;39;2025-06-26;2025-06-22;850;850.0;Pix;Não;Paga;0.0;Regular;7.105074862412315;11113.28
CONTR_2026_00016;Fênix Recuperação De Crédito;2026-02-13;62;11963.28;Acordo Firmado;51.0;Sudeste;PAG_0011572;6;2025-07-22;;1500;0.0;Débito Automático;Sim;Em Aberto;0.0;Crítico;0.0;11963.28
CONTR_2026_00016;Fênix Recuperação De Crédito;2026-02-13;62;11963.28;Acordo Firmado;51.0;Sudeste;PAG_0031704;33;2025-12-28;;850;0.0;Débito Automático;Não;Em Aberto;0.0;Crítico;0.0;11963.28
CONTR_2026_00016;Fênix Recuperação De Crédito;2026-02-13;62;11963.28;Acordo Firmado;51.0;Sudeste;PAG_0042465;19;2025-03-04;2025-02-27;850;850.0;Pix;Não;Paga;0.0;Regular;7.105074862412315;11113.28
CONTR_2026_00016;Fênix Recuperação De Crédito;2026-02-13;62;11963.28;Acordo Firmado;51.0;Sudeste;PAG_0053807;58;2025-12-30;2026-04-28;1500;1588.9;Boleto;Não;Paga;119.0;Regular;13.281474645749327;10374.380000000001
CONTR_2026_00016;Fênix Recuperação De Crédito;2026-02-13;62;11963.28;Acordo Firmado;51.0;Sudeste;PAG_0057343;38;2025-02-18;2025-02-27;450;460.34;Boleto;Não;Paga;9.0;Regular;3.8479413672504528;11502.94
CONTR_2026_00016;Fênix Recuperação De Crédito;2026-02-13;62;11963.28;Acordo Firmado;51.0;Sudeste;PAG_0091791;29;2025-07-17;;850;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;11963.28
CONTR_2026_00016;Fênix Recuperação De Crédito;2026-02-13;62;11963.28;Acordo Firmado;51.0;Sudeste;PAG_0092617;44;2025-06-23;;850;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;11963.28
CONTR_2026_00017;Vértice Asset & Cobrança;2026-03-09;52;4753.97;Insucesso;61.0;Norte;PAG_0002175;10;2025-11-10;2025-12-17;850;877.38;Pix;Não;Paga;37.0;Regular;18.455732787543884;3876.59
CONTR_2026_00017;Vértice Asset & Cobrança;2026-03-09;52;4753.97;Insucesso;61.0;Norte;PAG_0004829;56;2025-10-14;2025-10-11;450;450.0;Boleto;Não;Paga;0.0;Regular;9.465772817245375;4303.97
CONTR_2026_00017;Vértice Asset & Cobrança;2026-03-09;52;4753.97;Insucesso;61.0;Norte;PAG_0014110;45;2025-04-10;2025-04-08;600;600.0;Pix;Não;Paga;0.0;Regular;12.621030422993835;4153.97
CONTR_2026_00017;Vértice Asset & Cobrança;2026-03-09;52;4753.97;Insucesso;61.0;Norte;PAG_0019973;36;2025-09-06;2025-09-05;600;600.0;Boleto;Não;Paga;0.0;Regular;12.621030422993835;4153.97
CONTR_2026_00017;Vértice Asset & Cobrança;2026-03-09;52;4753.97;Insucesso;61.0;Norte;PAG_0021439;16;2026-01-26;2026-01-25;600;600.0;Boleto;Não;Paga;0.0;Regular;12.621030422993835;4153.97
CONTR_2026_00017;Vértice Asset & Cobrança;2026-03-09;52;4753.97;Insucesso;61.0;Norte;PAG_0022419;48;2025-09-11;2025-09-26;850;871.21;Débito Automático;Não;Paga;15.0;Regular;18.325946524694096;3882.76
CONTR_2026_00017;Vértice Asset & Cobrança;2026-03-09;52;4753.97;Insucesso;61.0;Norte;PAG_0024991;54;2025-12-28;2025-12-28;450;450.0;Pix;Sim;Paga;0.0;Regular;9.465772817245375;4303.97
CONTR_2026_00017;Vértice Asset & Cobrança;2026-03-09;52;4753.97;Insucesso;61.0;Norte;PAG_0046705;48;2026-01-14;2026-01-12;850;850.0;Débito Automático;Não;Paga;0.0;Regular;17.879793099241265;3903.9700000000003
CONTR_2026_00017;Vértice Asset & Cobrança;2026-03-09;52;4753.97;Insucesso;61.0;Norte;PAG_0052335;21;2025-03-26;2025-03-21;450;450.0;Pix;Sim;Paga;0.0;Regular;9.465772817245375;4303.97
CONTR_2026_00017;Vértice Asset & Cobrança;2026-03-09;52;4753.97;Insucesso;61.0;Norte;PAG_0064268;17;2025-01-31;;600;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;4753.97
CONTR_2026_00018;Nexus Mediação Financeira;2026-02-17;52;5911.26;Acordo Firmado;46.0;Sudeste;PAG_0026068;25;2025-03-06;2025-03-02;1200;1200.0;Boleto;Não;Paga;0.0;Regular;20.30024055785061;4711.26
CONTR_2026_00018;Nexus Mediação Financeira;2026-02-17;52;5911.26;Acordo Firmado;46.0;Sudeste;PAG_0031101;29;2025-08-01;;1200;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;5911.26
CONTR_2026_00018;Nexus Mediação Financeira;2026-02-17;52;5911.26;Acordo Firmado;46.0;Sudeste;PAG_0035796;3;2025-05-17;2025-07-13;600;623.29;Débito Automático;Sim;Paga;57.0;Regular;10.544114114418921;5287.97
CONTR_2026_00018;Nexus Mediação Financeira;2026-02-17;52;5911.26;Acordo Firmado;46.0;Sudeste;PAG_0044056;1;2025-01-15;2025-01-10;600;600.0;Pix;Não;Paga;0.0;Regular;10.150120278925305;5311.26
CONTR_2026_00018;Nexus Mediação Financeira;2026-02-17;52;5911.26;Acordo Firmado;46.0;Sudeste;PAG_0068835;60;2026-02-06;;600;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;5911.26
CONTR_2026_00018;Nexus Mediação Financeira;2026-02-17;52;5911.26;Acordo Firmado;46.0;Sudeste;PAG_0070016;29;2025-04-20;2025-04-17;600;600.0;Boleto;Não;Paga;0.0;Regular;10.150120278925305;5311.26
CONTR_2026_00018;Nexus Mediação Financeira;2026-02-17;52;5911.26;Acordo Firmado;46.0;Sudeste;PAG_0073682;50;2025-07-12;2025-07-12;1200;1200.0;Pix;Sim;Paga;0.0;Regular;20.30024055785061;4711.26
CONTR_2026_00018;Nexus Mediação Financeira;2026-02-17;52;5911.26;Acordo Firmado;46.0;Sudeste;PAG_0076948;24;2025-12-06;;450;0.0;Débito Automático;Sim;Em Aberto;0.0;Crítico;0.0;5911.26
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0003675;53;2026-03-11;2026-03-07;1200;1200.0;Boleto;Sim;Paga;0.0;Regular;10.723295197125442;9990.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0003929;35;2025-08-14;2025-11-17;450;473.11;Pix;Sim;Paga;95.0;Regular;4.227748492260015;10717.48
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0006144;56;2025-10-02;2025-09-29;450;450.0;Débito Automático;Não;Paga;0.0;Regular;4.02123569892204;10740.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0015863;58;2025-04-04;;850;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;11190.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0017826;39;2025-09-21;2025-09-19;600;600.0;Boleto;Não;Paga;0.0;Regular;5.361647598562721;10590.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0028125;12;2025-02-09;;850;0.0;Débito Automático;Sim;Em Aberto;0.0;Crítico;0.0;11190.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0029043;3;2025-09-21;;1200;0.0;Débito Automático;Sim;Em Aberto;0.0;Crítico;0.0;11190.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0047629;45;2025-07-07;2025-07-03;450;450.0;Boleto;Não;Paga;0.0;Regular;4.02123569892204;10740.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0057479;36;2026-01-14;2026-01-19;450;459.74;Pix;Sim;Paga;5.0;Regular;4.108273111605375;10730.85
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0059635;31;2025-12-21;;450;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;11190.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0061013;57;2025-05-31;;600;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;11190.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0076906;32;2025-10-18;2025-10-17;1500;1500.0;Pix;Não;Paga;0.0;Regular;13.404118996406803;9690.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0080305;59;2025-05-16;;600;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;11190.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0086992;18;2025-11-05;2025-11-03;450;450.0;Boleto;Não;Paga;0.0;Regular;4.02123569892204;10740.59
CONTR_2026_00019;Vértice Asset & Cobrança;2026-02-26;92;11190.59;Acordo Firmado;37.0;Sudeste;PAG_0093466;2;2025-02-16;2025-02-13;850;850.0;Débito Automático;Não;Paga;0.0;Regular;7.595667431297189;10340.59
CONTR_2026_00020;Vértice Asset & Cobrança;2026-03-16;97;1972.88;Insucesso;21.0;Sul;PAG_0015330;59;2025-06-25;;850;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;1972.88
CONTR_2026_00020;Vértice Asset & Cobrança;2026-03-16;97;1972.88;Insucesso;21.0;Sul;PAG_0032167;45;2025-11-06;2025-11-05;1200;1200.0;Boleto;Sim;Paga;0.0;Regular;60.824784072016534;772.8800000000001
CONTR_2026_00020;Vértice Asset & Cobrança;2026-03-16;97;1972.88;Insucesso;21.0;Sul;PAG_0037301;41;2025-07-28;2025-07-27;850;850.0;Débito Automático;Não;Paga;0.0;Regular;43.084222051011714;1122.88
CONTR_2026_00020;Vértice Asset & Cobrança;2026-03-16;97;1972.88;Insucesso;21.0;Sul;PAG_0038386;37;2026-02-15;;600;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;1972.88
CONTR_2026_00020;Vértice Asset & Cobrança;2026-03-16;97;1972.88;Insucesso;21.0;Sul;PAG_0043209;27;2026-03-08;;1500;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;1972.88
CONTR_2026_00020;Vértice Asset & Cobrança;2026-03-16;97;1972.88;Insucesso;21.0;Sul;PAG_0050479;7;2026-01-07;2026-04-03;850;891.12;Boleto;Não;Paga;86.0;Regular;45.16848465187948;1081.7600000000002
CONTR_2026_00020;Vértice Asset & Cobrança;2026-03-16;97;1972.88;Insucesso;21.0;Sul;PAG_0086074;48;2025-11-27;2025-11-26;600;600.0;Boleto;Não;Paga;0.0;Regular;30.412392036008267;1372.88
CONTR_2026_00020;Vértice Asset & Cobrança;2026-03-16;97;1972.88;Insucesso;21.0;Sul;PAG_0087043;12;2025-02-21;2025-03-06;450;460.93;Boleto;Não;Paga;13.0;Regular;23.363306435262153;1511.95
CONTR_2026_00020;Vértice Asset & Cobrança;2026-03-16;97;1972.88;Insucesso;21.0;Sul;PAG_0089060;12;2025-01-14;2025-03-13;1200;1246.97;Boleto;Não;Paga;58.0;Regular;63.20556749523539;725.9100000000001
CONTR_2026_00020;Vértice Asset & Cobrança;2026-03-16;97;1972.88;Insucesso;21.0;Sul;PAG_0091038;57;2025-05-05;2025-05-04;1200;1200.0;Pix;Sim;Paga;0.0;Regular;60.824784072016534;772.8800000000001
CONTR_2026_00021;Nexus Mediação Financeira;2026-01-22;65;2084.87;Em Aberto;89.0;Sudeste;PAG_0012275;14;2025-10-06;2025-10-02;450;450.0;Pix;Não;Paga;0.0;Regular;21.584079582899655;1634.87
CONTR_2026_00021;Nexus Mediação Financeira;2026-01-22;65;2084.87;Em Aberto;89.0;Sudeste;PAG_0013669;30;2025-05-26;2025-05-22;600;600.0;Pix;Não;Paga;0.0;Regular;28.778772777199542;1484.87
CONTR_2026_00021;Nexus Mediação Financeira;2026-01-22;65;2084.87;Em Aberto;89.0;Sudeste;PAG_0036294;53;2026-02-28;2026-05-03;450;468.5;Boleto;Sim;Paga;64.0;Regular;22.47142507686331;1616.37
CONTR_2026_00021;Nexus Mediação Financeira;2026-01-22;65;2084.87;Em Aberto;89.0;Sudeste;PAG_0047579;13;2025-05-18;2025-05-17;450;450.0;Boleto;Não;Paga;0.0;Regular;21.584079582899655;1634.87
CONTR_2026_00021;Nexus Mediação Financeira;2026-01-22;65;2084.87;Em Aberto;89.0;Sudeste;PAG_0051707;27;2025-05-17;2025-08-12;450;471.92;Pix;Não;Paga;87.0;Regular;22.635464081693346;1612.9499999999998
CONTR_2026_00021;Nexus Mediação Financeira;2026-01-22;65;2084.87;Em Aberto;89.0;Sudeste;PAG_0062213;54;2025-05-20;2025-05-15;600;600.0;Boleto;Não;Paga;0.0;Regular;28.778772777199542;1484.87
CONTR_2026_00021;Nexus Mediação Financeira;2026-01-22;65;2084.87;Em Aberto;89.0;Sudeste;PAG_0067460;58;2025-06-04;2025-06-30;600;617.15;Pix;Não;Paga;26.0;Regular;29.60136603241449;1467.7199999999998
CONTR_2026_00021;Nexus Mediação Financeira;2026-01-22;65;2084.87;Em Aberto;89.0;Sudeste;PAG_0075729;36;2025-12-20;2025-12-22;1500;1530.99;Pix;Não;Paga;2.0;Regular;73.43335555694121;553.8799999999999
CONTR_2026_00021;Nexus Mediação Financeira;2026-01-22;65;2084.87;Em Aberto;89.0;Sudeste;PAG_0095910;55;2025-07-17;;850;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;2084.87
CONTR_2026_00022;Fênix Recuperação De Crédito;2026-01-04;87;3425.48;Acordo Firmado;3.0;Sudeste;PAG_0001635;21;2025-03-04;2025-03-27;600;616.55;Boleto;Sim;Paga;23.0;Regular;17.99893737519997;2808.9300000000003
CONTR_2026_00022;Fênix Recuperação De Crédito;2026-01-04;87;3425.48;Acordo Firmado;3.0;Sudeste;PAG_0007748;15;2025-08-17;2025-08-14;600;600.0;Boleto;Não;Paga;0.0;Regular;17.515793407055362;2825.48
